##########################################################################
# Parameters for the APBS Vparam class from the CHARMM par_all27_prot_na 
# force field.  <EPSILON> values in this file should not be trusted!
# Adapted by Todd Dolinsky and Nathan Baker
#
# Format:
#  <RESIDUE> <ATOM> <CHARGE> <RADIUS> <EPSILON>
# where <RESIDUE> is the residue name, <ATOM> is the atom name, <CHARGE>
# is the atomic charge in e, <RADIUS> is the van der Waals radius in
# A, and <EPSILON> is the van der Waals well depth in kcal/mol.
##########################################################################
NTHY	O2	-0.410	1.700	0.000
NTHY	O2P	-0.780	1.770	0.000
NTHY	O3'	-0.570	1.770	0.000
NTHY	O3P	-0.570	1.770	0.000
NTHY	O4	-0.450	1.700	0.000
NTHY	O4'	-0.500	1.900	0.000
NTHY	O5'	-0.660	2.000	0.000
NTHY	P	1.500	2.270	0.000
NUCL	C1'	0.160	2.010	0.000
NUCL	C2'	-0.180	2.080	0.000
NUCL	C3'	0.010	2.010	0.000
NUCL	C3T	-0.170	1.992	0.000
NUCL	C4'	0.160	2.010	0.000
NUCL	C5'	0.050	1.992	0.000
NUCL	CD2	0.220	1.800	0.000
NUCL	CE1	0.250	1.800	0.000
NUCL	CG	-0.050	1.800	0.000
NUCL	H12'	0.090	1.260	0.000
NUCL	H21'	0.090	1.850	0.000
NUCL	H22'	0.090	1.850	0.000
NUCL	H31'	0.090	1.260	0.000
NUCL	H3T1	0.090	1.850	0.000
NUCL	H3T2	0.090	1.850	0.000
NUCL	H3T3	0.090	1.850	0.000
NUCL	H42'	0.090	1.260	0.000
NUCL	H51'	0.090	1.850	0.000
NUCL	H52'	0.090	1.850	0.000
NUCL	H5T	0.430	1.340	0.000
NUCL	HD2	0.100	1.850	0.000
NUCL	HE1	0.130	0.225	0.000
NUCL	HG	0.090	1.850	0.000
NUCL	ND1	-0.040	1.700	0.000
NUCL	NE2	-0.700	1.700	0.000
NUCL	O1P	-0.780	1.770	0.000
NUCL	O2P	-0.780	1.770	0.000
NUCL	O3'	-0.570	1.770	0.000
NUCL	O3P	-0.570	1.770	0.000
NUCL	O4'	-0.500	1.900	0.000
NUCL	O5'	-0.660	2.000	0.000
NUCL	P	1.500	2.270	0.000
NUSA	C1'	0.160	2.010	0.000
NUSA	C2	0.500	2.275	0.000
NUSA	C2'	-0.180	2.080	0.000
NUSA	C3'	0.140	2.010	0.000
NUSA	C4	0.430	2.275	0.000
NUSA	C4'	0.160	2.010	0.000
NUSA	C5	0.280	2.275	0.000
NUSA	C5'	0.050	1.992	0.000
NUSA	C6	0.460	1.800	0.000
NUSA	C8	0.340	2.275	0.000
NUSA	H12'	0.090	1.260	0.000
NUSA	H2	0.130	0.225	0.000
NUSA	H21'	0.090	1.850	0.000
NUSA	H22'	0.090	1.850	0.000
NUSA	H31'	0.090	1.260	0.000
NUSA	H32'	0.430	1.340	0.000
NUSA	H42'	0.090	1.260	0.000
NUSA	H51'	0.090	1.850	0.000
NUSA	H52'	0.090	1.850	0.000
NUSA	H5T	0.430	1.340	0.000
NUSA	H61	0.380	0.900	0.000
NUSA	H62	0.380	0.900	0.000
NUSA	H8	0.120	0.225	0.000
NUSA	N1	-0.740	1.850	0.000
NUSA	N3	-0.750	1.850	0.000
NUSA	N6	-0.770	1.850	0.000
NUSA	N7	-0.710	1.700	0.000
NUSA	N9	-0.050	1.850	0.000
NUSA	O3'	-0.660	2.000	0.000
NUSA	O4'	-0.500	1.900	0.000
NUSA	O5'	-0.660	2.000	0.000
NUSC	C1'	0.160	2.010	0.000
NUSC	C2	0.520	1.900	0.000
NUSC	C2'	-0.180	2.080	0.000
NUSC	C3'	0.140	2.010	0.000
NUSC	C4	0.650	1.800	0.000
NUSC	C4'	0.160	2.010	0.000
NUSC	C5	-0.130	1.900	0.000
NUSC	C5'	0.050	1.992	0.000
NUSC	C6	0.050	1.900	0.000
NUSC	H12'	0.090	1.260	0.000
NUSC	H21'	0.090	1.850	0.000
NUSC	H22'	0.090	1.850	0.000
NUSC	H31'	0.090	1.260	0.000
NUSC	H32'	0.430	1.340	0.000
NUSC	H41	0.370	0.900	0.000
NUSC	H42	0.330	0.900	0.000
NUSC	H42'	0.090	1.260	0.000
NUSC	H5	0.070	0.225	0.000
NUSC	H51'	0.090	1.850	0.000
NUSC	H52'	0.090	1.850	0.000
NUSC	H5T	0.430	1.340	0.000
NUSC	H6	0.170	0.225	0.000
NUSC	N1	-0.130	1.850	0.000
NUSC	N3	-0.660	1.850	0.000
NUSC	N4	-0.750	1.850	0.000
NUSC	O2	-0.490	1.770	0.000
NUSC	O3'	-0.660	2.000	0.000
NUSC	O4'	-0.500	1.900	0.000
NUSC	O5'	-0.660	2.000	0.000
NUSG	C1'	0.160	2.010	0.000
NUSG	C2	0.750	1.800	0.000
NUSG	C2'	-0.180	2.080	0.000
NUSG	C3'	0.140	2.010	0.000
NUSG	C4	0.260	2.275	0.000
NUSG	C4'	0.160	2.010	0.000
NUSG	C5	0.000	2.275	0.000
NUSG	C5'	0.050	1.992	0.000
NUSG	C6	0.540	1.900	0.000
NUSG	C8	0.250	2.275	0.000
NUSG	H1	0.260	1.358	0.000
NUSG	H12'	0.090	1.260	0.000
NUSG	H21	0.320	0.900	0.000
NUSG	H21'	0.090	1.850	0.000
NUSG	H22	0.350	0.900	0.000
NUSG	H22'	0.090	1.850	0.000
NUSG	H31'	0.090	1.260	0.000
NUSG	H32'	0.430	1.340	0.000
NUSG	H42'	0.090	1.260	0.000
NUSG	H51'	0.090	1.850	0.000
NUSG	H52'	0.090	1.850	0.000
NUSG	H5T	0.430	1.340	0.000
NUSG	H8	0.160	0.225	0.000
NUSG	N1	-0.340	1.850	0.000
NUSG	N2	-0.680	1.850	0.000
NUSG	N3	-0.740	1.850	0.000
NUSG	N7	-0.600	1.700	0.000
NUSG	N9	-0.020	1.850	0.000
NUSG	O3'	-0.660	2.000	0.000
NUSG	O4'	-0.500	1.900	0.000
NUSG	O5'	-0.660	2.000	0.000
NUSG	O6	-0.510	1.700	0.000
NUST	C1'	0.160	2.010	0.000
NUST	C2	0.510	1.800	0.000
NUST	C2'	-0.180	2.080	0.000
NUST	C3'	0.140	2.010	0.000
NUST	C4	0.500	1.900	0.000
NUST	C4'	0.160	2.010	0.000
NUST	C5	-0.150	2.275	0.000
NUST	C5'	0.050	1.992	0.000
NUST	C5M	-0.110	1.900	0.000
NUST	C6	0.170	1.900	0.000
NUST	H12'	0.090	1.260	0.000
NUST	H21'	0.090	1.850	0.000
NUST	H22'	0.090	1.850	0.000
NUST	H3	0.360	1.358	0.000
NUST	H31'	0.090	1.260	0.000
NUST	H32'	0.430	1.340	0.000
NUST	H42'	0.090	1.260	0.000
NUST	H51	0.070	1.850	0.000
NUST	H51'	0.090	1.850	0.000
NUST	H52	0.070	1.850	0.000
NUST	H52'	0.090	1.850	0.000
NUST	H53	0.070	1.850	0.000
NUST	H5T	0.430	1.340	0.000
NUST	H6	0.170	0.225	0.000
NUST	N1	-0.340	1.850	0.000
NUST	N3	-0.460	1.850	0.000
NUST	O2	-0.410	1.700	0.000
NUST	O3'	-0.660	2.000	0.000
NUST	O4	-0.450	1.700	0.000
NUST	O4'	-0.500	1.900	0.000
NUST	O5'	-0.660	2.000	0.000
NUSU	C1'	0.160	2.010	0.000
NUSU	C2	0.550	1.800	0.000
NUSU	C2'	-0.180	2.080	0.000
NUSU	C3'	0.140	2.010	0.000
NUSU	C4	0.530	1.900	0.000
NUSU	C4'	0.160	2.010	0.000
NUSU	C5	-0.150	1.900	0.000
NUSU	C5'	0.050	1.992	0.000
NUSU	C6	0.200	1.900	0.000
NUSU	H12'	0.090	1.260	0.000
NUSU	H21'	0.090	1.850	0.000
NUSU	H22'	0.090	1.850	0.000
NUSU	H3	0.360	1.358	0.000
NUSU	H31'	0.090	1.260	0.000
NUSU	H32'	0.430	1.340	0.000
NUSU	H42'	0.090	1.260	0.000
NUSU	H5	0.100	0.225	0.000
NUSU	H51'	0.090	1.850	0.000
NUSU	H52'	0.090	1.850	0.000
NUSU	H5T	0.430	1.340	0.000
NUSU	H6	0.140	0.225	0.000
NUSU	N1	-0.340	1.850	0.000
NUSU	N3	-0.460	1.850	0.000
NUSU	O2	-0.450	1.700	0.000
NUSU	O3'	-0.660	2.000	0.000
NUSU	O4	-0.480	1.700	0.000
NUSU	O4'	-0.500	1.900	0.000
NUSU	O5'	-0.660	2.000	0.000
O2	O1	0.021	2.000	0.000
O2	O2	-0.021	2.000	0.000
PHE	C	0.510	2.000	0.000
PHE	CA	0.070	2.060	0.000
PHE	CB	-0.180	1.992	0.000
PHE	CD1	-0.115	1.992	0.000
PHE	CD2	-0.115	1.992	0.000
PHE	CE1	-0.115	1.992	0.000
PHE	CE2	-0.115	1.992	0.000
PHE	CG	0.000	1.992	0.000
PHE	CZ	-0.115	1.992	0.000
PHE	HA	0.090	0.700	0.000
PHE	HB1	0.090	1.260	0.000
PHE	HB2	0.090	1.260	0.000
PHE	HD1	0.115	0.450	0.000
PHE	HD2	0.115	0.450	0.000
PHE	HE1	0.115	0.450	0.000
PHE	HE2	0.115	0.450	0.000
PHE	HN	0.310	1.250	0.000
PHE	HZ	0.115	0.450	0.000
PHE	N	-0.470	1.850	0.000
PHE	O	-0.510	1.700	0.000
POT	POT	1.000	2.100	0.000
PPI1	C1	-0.170	1.900	0.000
PPI1	H11	0.090	1.850	0.000
PPI1	H12	0.090	1.850	0.000
PPI1	H13	0.090	1.850	0.000
PPI1	O11	-0.620	1.770	0.000
PPI1	O12	-0.740	1.770	0.000
PPI1	O13	-0.820	1.770	0.000
PPI1	O14	-0.820	1.770	0.000
PPI1	O22	-0.900	1.770	0.000
PPI1	O23	-0.900	1.770	0.000
PPI1	O24	-0.900	1.770	0.000
PPI1	P1	1.500	2.270	0.000
PPI1	P2	1.100	1.367	0.000
PRO	C	0.510	2.000	0.000
PRO	CA	0.020	2.175	0.000
PRO	CB	-0.180	1.800	0.000
PRO	CD	0.000	1.800	0.000
PRO	CG	-0.180	1.800	0.000
PRO	HA	0.090	0.700	0.000
PRO	HB1	0.090	1.260	0.000
PRO	HB2	0.090	1.260	0.000
PRO	HD1	0.090	1.260	0.000
PRO	HD2	0.090	1.260	0.000
PRO	HG1	0.090	1.260	0.000
PRO	HG2	0.090	1.260	0.000
PRO	N	-0.290	1.850	0.000
PRO	O	-0.510	1.700	0.000
PROP	CA	0.160	2.175	0.000
PROP	CD	0.160	1.800	0.000
PROP	HA	0.090	0.700	0.000
PROP	HD1	0.090	1.260	0.000
PROP	HD2	0.090	1.260	0.000
PROP	HN1	0.240	1.468	0.000
PROP	HN2	0.240	1.468	0.000
PROP	N	-0.070	1.850	0.000
PURA	C2	0.500	2.275	0.000
PURA	C4	0.430	2.275	0.000
PURA	C5	0.280	2.275	0.000
PURA	C6	0.460	1.800	0.000
PURA	C8	0.340	2.275	0.000
PURA	H2	0.130	0.225	0.000
PURA	H61	0.380	0.900	0.000
PURA	H62	0.380	0.900	0.000
PURA	H8	0.120	0.225	0.000
PURA	H9	0.320	1.358	0.000
PURA	N1	-0.740	1.850	0.000
PURA	N3	-0.750	1.850	0.000
PURA	N6	-0.770	1.850	0.000
PURA	N7	-0.710	1.700	0.000
PURA	N9	-0.370	1.850	0.000
PURG	C2	0.750	1.800	0.000
PURG	C4	0.260	2.275	0.000
PURG	C5	0.000	2.275	0.000
PURG	C6	0.540	1.900	0.000
PURG	C8	0.250	2.275	0.000
PURG	H1	0.260	1.358	0.000
PURG	H21	0.320	0.900	0.000
PURG	H22	0.350	0.900	0.000
PURG	H8	0.160	0.225	0.000
PURG	H9	0.360	1.358	0.000
PURG	N1	-0.340	1.850	0.000
PURG	N2	-0.680	1.850	0.000
PURG	N3	-0.740	1.850	0.000
PURG	N7	-0.600	1.700	0.000
PURG	N9	-0.380	1.850	0.000
PURG	O6	-0.510	1.700	0.000
PYRC	C2	0.520	1.900	0.000
PYRC	C4	0.650	1.800	0.000
PYRC	C5	-0.130	1.900	0.000
PYRC	C6	0.050	1.900	0.000
PYRC	H1	0.370	1.358	0.000
PYRC	H41	0.370	0.900	0.000
PYRC	H42	0.330	0.900	0.000
PYRC	H5	0.070	0.225	0.000
PYRC	H6	0.170	0.225	0.000
PYRC	N1	-0.500	1.850	0.000
PYRC	N3	-0.660	1.850	0.000
PYRC	N4	-0.750	1.850	0.000
PYRC	O2	-0.490	1.770	0.000
PYRT	C6	0.170	1.900	0.000
PYRT	H1	0.460	1.358	0.000
PYRT	H6	0.170	0.225	0.000
PYRT	N1	-0.800	1.850	0.000
PYRU	C6	0.200	1.900	0.000
PYRU	H1	0.480	1.358	0.000
PYRU	H6	0.140	0.225	0.000
PYRU	N1	-0.820	1.850	0.000
R3PH	C1'	0.070	2.010	0.000
R3PH	C2'	0.140	2.010	0.000
R3PH	C3'	0.010	2.010	0.000
R3PH	C4'	0.070	2.010	0.000
R3PH	H11'	0.090	1.260	0.000
R3PH	H12'	0.090	1.260	0.000
R3PH	H21'	0.090	1.260	0.000
R3PH	H22'	0.430	1.340	0.000
R3PH	H31'	0.090	1.260	0.000
R3PH	H3T	0.340	1.340	0.000
R3PH	H41'	0.090	1.260	0.000
R3PH	H42'	0.090	1.260	0.000
R3PH	O1P	-0.820	1.770	0.000
R3PH	O2'	-0.660	2.000	0.000
R3PH	O2P	-0.820	1.770	0.000
R3PH	O3'	-0.620	1.770	0.000
R3PH	O3T	-0.680	1.900	0.000
R3PH	O4'	-0.500	1.900	0.000
R3PH	P	1.500	2.270	0.000
RIBO	C1'	0.070	2.080	0.000
RIBO	C2'	0.140	2.010	0.000
RIBO	C3'	0.140	2.010	0.000
RIBO	C4'	0.070	1.992	0.000
RIBO	H11'	0.090	1.850	0.000
RIBO	H12'	0.090	1.850	0.000
RIBO	H21'	0.090	1.260	0.000
RIBO	H22'	0.430	1.340	0.000
RIBO	H31'	0.090	1.260	0.000
RIBO	H32'	0.430	1.340	0.000
RIBO	H41'	0.090	1.850	0.000
RIBO	H42'	0.090	1.850	0.000
RIBO	O2'	-0.660	2.000	0.000
RIBO	O3'	-0.660	2.000	0.000
RIBO	O4'	-0.500	1.900	0.000
RM3P	C1'	0.070	2.010	0.000
RM3P	C2'	-0.180	2.010	0.000
RM3P	C3'	-0.090	2.010	0.000
RM3P	C4'	0.160	2.010	0.000
RM3P	C5'	-0.270	1.992	0.000
RM3P	H11'	0.090	1.260	0.000
RM3P	H12'	0.090	1.260	0.000
RM3P	H21'	0.090	1.260	0.000
RM3P	H22'	0.090	1.260	0.000
RM3P	H31'	0.090	1.260	0.000
RM3P	H42'	0.090	1.260	0.000
RM3P	H51'	0.090	1.850	0.000
RM3P	H52'	0.090	1.850	0.000
RM3P	H53'	0.090	1.850	0.000
RM3P	O1P	-0.900	1.770	0.000
RM3P	O2P	-0.900	1.770	0.000
RM3P	O3'	-0.400	1.770	0.000
RM3P	O3P	-0.900	1.770	0.000
RM3P	O4'	-0.500	1.900	0.000
RM3P	P	1.100	2.270	0.000
RNUA	C1'	0.160	2.010	0.000
RNUA	C2	0.500	2.275	0.000
RNUA	C2'	0.140	2.010	0.000
RNUA	C3'	0.140	2.010	0.000
RNUA	C4	0.430	2.275	0.000
RNUA	C4'	0.160	2.010	0.000
RNUA	C5	0.280	2.275	0.000
RNUA	C5'	0.050	1.992	0.000
RNUA	C6	0.460	1.800	0.000
RNUA	C8	0.340	2.275	0.000
RNUA	H12'	0.090	1.260	0.000
RNUA	H2	0.130	0.225	0.000
RNUA	H21'	0.090	1.260	0.000
RNUA	H22'	0.430	1.340	0.000
RNUA	H31'	0.090	1.260	0.000
RNUA	H32'	0.430	1.340	0.000
RNUA	H42'	0.090	1.260	0.000
RNUA	H51'	0.090	1.850	0.000
RNUA	H52'	0.090	1.850	0.000
RNUA	H5T	0.430	1.340	0.000
RNUA	H61	0.380	0.900	0.000
RNUA	H62	0.380	0.900	0.000
RNUA	H8	0.120	0.225	0.000
RNUA	N1	-0.740	1.850	0.000
RNUA	N3	-0.750	1.850	0.000
RNUA	N6	-0.770	1.850	0.000
RNUA	N7	-0.710	1.700	0.000
RNUA	N9	-0.050	1.850	0.000
RNUA	O2'	-0.660	2.000	0.000
RNUA	O3'	-0.660	2.000	0.000
RNUA	O4'	-0.500	1.900	0.000
RNUA	O5'	-0.660	2.000	0.000
RNUC	C1'	0.160	2.010	0.000
RNUC	C2	0.520	1.900	0.000
RNUC	C2'	0.140	2.010	0.000
RNUC	C3'	0.140	2.010	0.000
RNUC	C4	0.650	1.800	0.000
RNUC	C4'	0.160	2.010	0.000
RNUC	C5	-0.130	1.900	0.000
RNUC	C5'	0.050	1.992	0.000
RNUC	C6	0.050	1.900	0.000
RNUC	H12'	0.090	1.260	0.000
RNUC	H21'	0.090	1.260	0.000
RNUC	H22'	0.430	1.340	0.000
RNUC	H31'	0.090	1.260	0.000
RNUC	H32'	0.430	1.340	0.000
RNUC	H41	0.370	0.900	0.000
RNUC	H42	0.330	0.900	0.000
RNUC	H42'	0.090	1.260	0.000
RNUC	H5	0.070	0.225	0.000
RNUC	H51'	0.090	1.850	0.000
RNUC	H52'	0.090	1.850	0.000
RNUC	H5T	0.430	1.340	0.000
RNUC	H6	0.170	0.225	0.000
RNUC	N1	-0.130	1.850	0.000
RNUC	N3	-0.660	1.850	0.000
RNUC	N4	-0.750	1.850	0.000
RNUC	O2	-0.490	1.770	0.000
RNUC	O2'	-0.660	2.000	0.000
RNUC	O3'	-0.660	2.000	0.000
RNUC	O4'	-0.500	1.900	0.000
RNUC	O5'	-0.660	2.000	0.000
RNUG	C1'	0.160	2.010	0.000
RNUG	C2	0.750	1.800	0.000
RNUG	C2'	0.140	2.010	0.000
RNUG	C3'	0.140	2.010	0.000
RNUG	C4	0.260	2.275	0.000
RNUG	C4'	0.160	2.010	0.000
RNUG	C5	0.000	2.275	0.000
RNUG	C5'	0.050	1.992	0.000
RNUG	C6	0.540	1.900	0.000
RNUG	C8	0.250	2.275	0.000
RNUG	H1	0.260	1.358	0.000
RNUG	H12'	0.090	1.260	0.000
RNUG	H21	0.320	0.900	0.000
RNUG	H21'	0.090	1.260	0.000
RNUG	H22	0.350	0.900	0.000
RNUG	H22'	0.430	1.340	0.000
RNUG	H31'	0.090	1.260	0.000
RNUG	H32'	0.430	1.340	0.000
RNUG	H42'	0.090	1.260	0.000
RNUG	H51'	0.090	1.850	0.000
RNUG	H52'	0.090	1.850	0.000
RNUG	H5T	0.430	1.340	0.000
RNUG	H8	0.160	0.225	0.000
RNUG	N1	-0.340	1.850	0.000
RNUG	N2	-0.680	1.850	0.000
RNUG	N3	-0.740	1.850	0.000
RNUG	N7	-0.600	1.700	0.000
RNUG	N9	-0.020	1.850	0.000
RNUG	O2'	-0.660	2.000	0.000
RNUG	O3'	-0.660	2.000	0.000
RNUG	O4'	-0.500	1.900	0.000
RNUG	O5'	-0.660	2.000	0.000
RNUG	O6	-0.510	1.700	0.000
RNUS	C1'	0.160	2.010	0.000
RNUS	C2'	0.140	2.010	0.000
RNUS	C3'	0.140	2.010	0.000
RNUS	C4'	0.160	2.010	0.000
RNUS	C5'	0.050	1.992	0.000
RNUS	CD2	0.220	1.800	0.000
RNUS	CE1	0.250	1.800	0.000
RNUS	CG	-0.050	1.800	0.000
RNUS	H12'	0.090	1.260	0.000
RNUS	H21'	0.090	1.260	0.000
RNUS	H22'	0.430	1.340	0.000
RNUS	H31'	0.090	1.260	0.000
RNUS	H32'	0.430	1.340	0.000
RNUS	H42'	0.090	1.260	0.000
RNUS	H51'	0.090	1.850	0.000
RNUS	H52'	0.090	1.850	0.000
RNUS	H5T	0.430	1.340	0.000
RNUS	HD2	0.100	1.850	0.000
RNUS	HE1	0.130	0.225	0.000
RNUS	HG	0.090	1.850	0.000
RNUS	ND1	-0.040	1.700	0.000
RNUS	NE2	-0.700	1.700	0.000
RNUS	O2'	-0.660	2.000	0.000
RNUS	O3'	-0.660	2.000	0.000
RNUS	O4'	-0.500	1.900	0.000
RNUS	O5'	-0.660	2.000	0.000
SER	C	0.510	2.000	0.000
SER	CA	0.070	2.060	0.000
SER	CB	0.050	1.992	0.000
SER	HA	0.090	0.700	0.000
SER	HB1	0.090	1.260	0.000
SER	HB2	0.090	1.260	0.000
SER	HG1	0.430	1.250	0.000
SER	HN	0.310	1.250	0.000
SER	N	-0.470	1.850	0.000
SER	O	-0.510	1.700	0.000
SER	OG	-0.660	0.650	0.000
SOD	SOD	1.000	1.185	0.000
T2FD	C1'	0.070	2.010	0.000
T2FD	C2'	0.140	2.040	0.000
T2FD	C3'	-0.090	2.010	0.000
T2FD	C4'	0.070	2.010	0.000
T2FD	F2'	-0.230	1.364	0.000
T2FD	H11'	0.090	1.260	0.000
T2FD	H12'	0.090	1.260	0.000
T2FD	H21'	0.090	1.260	0.000
T2FD	H31'	0.090	1.260	0.000
T2FD	H41'	0.090	1.260	0.000
T2FD	H42'	0.090	1.260	0.000
T2FD	O1P	-0.900	1.770	0.000
T2FD	O2P	-0.900	1.770	0.000
T2FD	O3'	-0.400	1.770	0.000
T2FD	O3P	-0.900	1.770	0.000
T2FD	O4'	-0.500	1.900	0.000
T2FD	P	1.100	2.270	0.000
T2FU	C1'	0.070	2.010	0.000
T2FU	C2'	0.140	2.040	0.000
T2FU	C3'	-0.090	2.010	0.000
T2FU	C4'	0.070	2.010	0.000
T2FU	F2'	-0.230	1.364	0.000
T2FU	H11'	0.090	1.260	0.000
T2FU	H12'	0.090	1.260	0.000
T2FU	H22'	0.090	1.260	0.000
T2FU	H31'	0.090	1.260	0.000
T2FU	H41'	0.090	1.260	0.000
T2FU	H42'	0.090	1.260	0.000
T2FU	O1P	-0.900	1.770	0.000
T2FU	O2P	-0.900	1.770	0.000
T2FU	O3'	-0.400	1.770	0.000
T2FU	O3P	-0.900	1.770	0.000
T2FU	O4'	-0.500	1.900	0.000
T2FU	P	1.100	2.270	0.000
T35P	C1'	0.070	2.010	0.000
T35P	C2'	-0.180	2.080	0.000
T35P	C3'	-0.090	2.010	0.000
T35P	C4'	0.160	2.010	0.000
T35P	C5'	-0.180	1.992	0.000
T35P	H1'	0.090	1.260	0.000
T35P	H1''	0.090	1.260	0.000
T35P	H2'	0.090	1.850	0.000
T35P	H2''	0.090	1.850	0.000
T35P	H3'	0.090	1.260	0.000
T35P	H4''	0.090	1.260	0.000
T35P	H5'	0.090	1.850	0.000
T35P	H5''	0.090	1.850	0.000
T35P	O1P	-0.900	1.770	0.000
T35P	O2P	-0.900	1.770	0.000
T35P	O3'	-0.400	1.770	0.000
T35P	O31P	-0.900	1.770	0.000
T35P	O32P	-0.900	1.770	0.000
T35P	O33P	-0.900	1.770	0.000
T35P	O3P	-0.900	1.770	0.000
T35P	O4'	-0.500	1.900	0.000
T35P	O5'	-0.400	1.770	0.000
T35P	P	1.100	2.270	0.000
T35P	P3	1.100	2.270	0.000
T3PH	C1'	0.070	2.010	0.000
T3PH	C2'	-0.180	2.080	0.000
T3PH	C3'	0.010	2.010	0.000
T3PH	C4'	0.070	2.010	0.000
T3PH	H11'	0.090	1.260	0.000
T3PH	H12'	0.090	1.260	0.000
T3PH	H21'	0.090	1.850	0.000
T3PH	H22'	0.090	1.850	0.000
T3PH	H31'	0.090	1.260	0.000
T3PH	H3T	0.340	1.340	0.000
T3PH	H41'	0.090	1.260	0.000
T3PH	H42'	0.090	1.260	0.000
T3PH	O1P	-0.820	1.770	0.000
T3PH	O2P	-0.820	1.770	0.000
T3PH	O3'	-0.620	1.770	0.000
T3PH	O3T	-0.680	1.900	0.000
T3PH	O4'	-0.500	1.900	0.000
T3PH	P	1.500	2.270	0.000
T3PM	C1'	0.070	2.010	0.000
T3PM	C2'	-0.180	2.080	0.000
T3PM	C3'	0.010	2.010	0.000
T3PM	C3T	-0.170	1.992	0.000
T3PM	C4'	0.070	2.010	0.000
T3PM	H11'	0.090	1.260	0.000
T3PM	H12'	0.090	1.260	0.000
T3PM	H21'	0.090	1.850	0.000
T3PM	H22'	0.090	1.850	0.000
T3PM	H31'	0.090	1.260	0.000
T3PM	H3T1	0.090	1.850	0.000
T3PM	H3T2	0.090	1.850	0.000
T3PM	H3T3	0.090	1.850	0.000
T3PM	H41'	0.090	1.260	0.000
T3PM	H42'	0.090	1.260	0.000
T3PM	O1P	-0.780	1.770	0.000
T3PM	O2P	-0.780	1.770	0.000
T3PM	O3'	-0.570	1.770	0.000
T3PM	O3T	-0.570	1.770	0.000
T3PM	O4'	-0.500	1.900	0.000
T3PM	P	1.500	2.270	0.000
T5PH	C1'	0.070	2.010	0.000
T5PH	C2'	-0.180	2.080	0.000
T5PH	C3'	-0.180	2.010	0.000
T5PH	C4'	0.160	2.010	0.000
T5PH	C5'	-0.080	1.992	0.000
T5PH	H1'	0.090	1.260	0.000
T5PH	H1''	0.090	1.260	0.000
T5PH	H2'	0.090	1.850	0.000
T5PH	H2''	0.090	1.850	0.000
T5PH	H3'	0.090	1.260	0.000
T5PH	H3''	0.090	1.260	0.000
T5PH	H4''	0.090	1.260	0.000
T5PH	H5'	0.090	1.850	0.000
T5PH	H5''	0.090	1.850	0.000
T5PH	H5T	0.340	1.340	0.000
T5PH	O1P	-0.820	1.770	0.000
T5PH	O2P	-0.820	1.770	0.000
T5PH	O3P	-0.680	1.900	0.000
T5PH	O4'	-0.500	1.900	0.000
T5PH	O5'	-0.620	1.770	0.000
T5PH	P	1.500	2.270	0.000
TADE	C1'	0.160	2.010	0.000
TADE	C2	0.500	2.275	0.000
TADE	C2'	-0.180	2.080	0.000
TADE	C3'	-0.180	2.010	0.000
TADE	C4	0.430	2.275	0.000
TADE	C4'	0.070	2.010	0.000
TADE	C5	0.280	2.275	0.000
TADE	C6	0.460	1.800	0.000
TADE	C8	0.340	2.275	0.000
TADE	H12'	0.090	1.260	0.000
TADE	H2	0.130	0.225	0.000
TADE	H21'	0.090	1.850	0.000
TADE	H22'	0.090	1.850	0.000
TADE	H31'	0.090	1.260	0.000
TADE	H32'	0.090	1.260	0.000
TADE	H41'	0.090	1.260	0.000
TADE	H42'	0.090	1.260	0.000
TADE	H61	0.380	0.900	0.000
TADE	H62	0.380	0.900	0.000
TADE	H8	0.120	0.225	0.000
TADE	N1	-0.740	1.850	0.000
TADE	N3	-0.750	1.850	0.000
TADE	N6	-0.770	1.850	0.000
TADE	N7	-0.710	1.700	0.000
TADE	N9	-0.050	1.850	0.000
TADE	O4'	-0.500	1.900	0.000
TCYT	C1'	0.160	2.010	0.000
TCYT	C2	0.520	1.900	0.000
TCYT	C2'	-0.180	2.080	0.000
TCYT	C3'	-0.180	2.010	0.000
TCYT	C4	0.650	1.800	0.000
TCYT	C4'	0.070	2.010	0.000
TCYT	C5	-0.130	1.900	0.000
TCYT	C6	0.050	1.900	0.000
TCYT	H12'	0.090	1.260	0.000
TCYT	H21'	0.090	1.850	0.000
TCYT	H22'	0.090	1.850	0.000
TCYT	H31'	0.090	1.260	0.000
TCYT	H32'	0.090	1.260	0.000
TCYT	H41	0.370	0.900	0.000
TCYT	H41'	0.090	1.260	0.000
TCYT	H42	0.330	0.900	0.000
TCYT	H42'	0.090	1.260	0.000
TCYT	H5	0.070	0.225	0.000
TCYT	H6	0.170	0.225	0.000
TCYT	N1	-0.130	1.850	0.000
TCYT	N3	-0.660	1.850	0.000
TCYT	N4	-0.750	1.850	0.000
TCYT	O2	-0.490	1.770	0.000
TCYT	O4'	-0.500	1.900	0.000
TGUA	C1'	0.160	2.010	0.000
TGUA	C2	0.750	1.800	0.000
TGUA	C2'	-0.180	2.080	0.000
TGUA	C3'	-0.180	2.010	0.000
TGUA	C4	0.260	2.275	0.000
TGUA	C4'	0.070	2.010	0.000
TGUA	C5	0.000	2.275	0.000
TGUA	C6	0.540	1.900	0.000
TGUA	C8	0.250	2.275	0.000
TGUA	H1	0.260	1.358	0.000
